K,width,update,lead_hours,pressure_hpa,field,rmse,baseline_rmse,rmse_ratio
2,128,700,6,250,specific_humidity,6.855747627354954e-05,1.317197315186294e-05,5.204799272146506
2,128,700,6,300,specific_humidity,0.00018753503403881497,2.9177964649465544e-05,6.427282927092382
2,128,700,6,350,specific_humidity,0.00032988932428835153,5.435803037432676e-05,6.0688240912451805
2,128,700,6,400,specific_humidity,0.0005412763728079618,8.676819061223045e-05,6.2381890066941885
2,128,700,6,450,specific_humidity,0.0003973727973877219,0.00012779900835098047,3.109357439585119
2,128,700,6,500,specific_humidity,0.0008968729622926692,0.00016685150995882826,5.375276271182554
2,128,700,6,550,specific_humidity,0.0011956611286623676,0.00021487303231659992,5.564500653114288
2,128,700,6,600,specific_humidity,0.0013402302299734264,0.00025206401385736966,5.31702328096622
2,128,700,6,650,specific_humidity,0.001260523811989065,0.0002942486987821947,4.283872170738519
2,128,700,6,700,specific_humidity,0.0018301536232555704,0.0003363237500858548,5.44164253279282
2,128,700,6,750,specific_humidity,0.0017703992591952364,0.00037860520076298974,4.67610919138832
2,128,700,6,775,specific_humidity,0.0028335024143295116,0.00039260193803214373,7.217240007861404
2,128,700,6,800,specific_humidity,0.003972764253639907,0.00040466835784564294,9.817333568628763
2,128,700,6,825,specific_humidity,0.002346803292328527,0.000413348603569168,5.677540149076185
2,128,700,6,850,specific_humidity,0.0027186187354711045,0.0004130505235106746,6.581806778416651
2,128,700,6,875,specific_humidity,0.004406049082929334,0.00039473209948691704,11.162125118926053
2,128,700,6,900,specific_humidity,0.0021635347312437803,0.00036987817005644063,5.849317170877214
2,128,700,6,925,specific_humidity,0.0008799669339639984,0.00034080341872750274,2.5820366980168012
2,128,700,6,950,specific_humidity,0.0012959433532888894,0.000303403494668488,4.271352756516183
2,128,700,6,975,specific_humidity,0.0006546223733263016,0.0002819638950214839,2.321653179306604
2,128,700,6,1000,specific_humidity,0.0006143636865229905,0.000275698375966985,2.228390661962263
2,128,700,12,1,specific_humidity,3.8011925397572254e-07,9.080329161004982e-07,0.41861836419777115
2,128,700,12,2,specific_humidity,2.2522804237300142e-07,7.324409513202541e-07,0.3075033447638596
2,128,700,12,3,specific_humidity,1.4775626107338742e-07,5.939726085732165e-07,0.24875938543414183
2,128,700,12,5,specific_humidity,2.3855830578155945e-07,4.2120779193082444e-07,0.5663672665883119
2,128,700,12,7,specific_humidity,3.120670378290078e-07,3.3379210086990037e-07,0.9349143883744565
2,128,700,12,10,specific_humidity,3.9363193218495703e-07,2.4667159240052517e-07,1.5957732641779425
2,128,700,12,20,specific_humidity,3.8347793655862164e-07,1.1953609525206157e-07,3.208051390251582
2,128,700,12,30,specific_humidity,1.7430156741142086e-07,1.0361852126020708e-07,1.6821468333225325
2,128,700,12,50,specific_humidity,2.878171542714654e-07,1.4769062930166226e-08,19.487841282305784
2,128,700,12,70,specific_humidity,2.0337076415323654e-07,2.8881383563658692e-08,7.041586622918474
2,128,700,12,100,specific_humidity,5.716044566276689e-07,9.944431694624635e-08,5.747985145663418
2,128,700,12,125,specific_humidity,1.8525137007130361e-06,2.665791101123189e-07,6.949208060348423
2,128,700,12,150,specific_humidity,3.941696446405315e-06,7.456409943061631e-07,5.286319390302781
2,128,700,12,175,specific_humidity,7.48713858941862e-06,1.9578072290918073e-06,3.8242470852923414
2,128,700,12,200,specific_humidity,1.7681921379093612e-05,4.5366179469454594e-06,3.89759983888416
2,128,700,12,225,specific_humidity,6.130267978613297e-05,9.268818447644937e-06,6.613861317103372
2,128,700,12,250,specific_humidity,7.051584690015424e-05,1.6330908997023883e-05,4.317937655093475
2,128,700,12,300,specific_humidity,0.00028652428392009454,3.828203708380854e-05,7.48456210135381
2,128,700,12,350,specific_humidity,0.0004253329749317416,7.105695794177353e-05,5.985803322459621
2,128,700,12,400,specific_humidity,0.00039579106054695714,0.00011351169850510764,3.4867865229692416
2,128,700,12,450,specific_humidity,0.0005859822982190037,0.00016626143881780304,3.5244630528017393
2,128,700,12,500,specific_humidity,0.0007549053272075491,0.00021666352739330884,3.4842289160979596
2,128,700,12,550,specific_humidity,0.000866512417238973,0.0002740387490961615,3.162006906311303
2,128,700,12,600,specific_humidity,0.0010211663707181504,0.0003191822817329346,3.1993203544192284
2,128,700,12,650,specific_humidity,0.0016072420135127762,0.0003763212741969594,4.270930515269185
2,128,700,12,700,specific_humidity,0.0016354652304052548,0.00042801477599088786,3.821048529502338
2,128,700,12,750,specific_humidity,0.0015836420005767432,0.00047705936719613456,3.3195910393384156
2,128,700,12,775,specific_humidity,0.002661024641298093,0.0004927977983879612,5.39983062019114
2,128,700,12,800,specific_humidity,0.003941132971484478,0.000506016114614229,7.788552296381066
2,128,700,12,825,specific_humidity,0.001981000827231743,0.000513151721023688,3.8604583129524306
2,128,700,12,850,specific_humidity,0.002266085835723866,0.0005098219087702497,4.44485769783792
2,128,700,12,875,specific_humidity,0.0034055490931763194,0.0004888356325852617,6.966654773437226
2,128,700,12,900,specific_humidity,0.0020273182938329365,0.00046015351743648107,4.405743337847644
2,128,700,12,925,specific_humidity,0.0010523899569430681,0.0004221751642981526,2.4927803573964837
2,128,700,12,950,specific_humidity,0.001297391493188454,0.00037355317759083136,3.4731105797460033
2,128,700,12,975,specific_humidity,0.0010515330215573662,0.0003543222291402861,2.9677308818833237
2,128,700,12,1000,specific_humidity,0.001021227911478143,0.00034079588043005386,2.9965969958012546
2,128,700,6,1,specific_cloud_ice_water_content,1.7531552425785416e-06,1.4206039464794252e-06,1.2340914911036627
2,128,700,6,2,specific_cloud_ice_water_content,1.7489024666227602e-06,1.4056207277356892e-06,1.2442207432726626
2,128,700,6,3,specific_cloud_ice_water_content,1.7506058431650106e-06,1.4049656067194154e-06,1.2460133079361726
2,128,700,6,5,specific_cloud_ice_water_content,1.7524514378998085e-06,1.3990578523496726e-06,1.2525939759793512
2,128,700,6,7,specific_cloud_ice_water_content,1.7536366126548059e-06,1.4027574858603023e-06,1.250135273082725
2,128,700,6,10,specific_cloud_ice_water_content,1.7492334443731482e-06,1.4106221265270812e-06,1.24004395754072
2,128,700,6,20,specific_cloud_ice_water_content,1.474334816286158e-06,1.1857876167668038e-06,1.243338010482951
2,128,700,6,30,specific_cloud_ice_water_content,1.3391886036364462e-06,1.01028739149733e-06,1.32555212992578
2,128,700,6,50,specific_cloud_ice_water_content,1.9972151964793052e-06,7.708389414940023e-07,2.5909630260873957
2,128,700,6,70,specific_cloud_ice_water_content,1.7273787171583907e-06,6.990539799351904e-07,2.471023364059149
2,128,700,6,100,specific_cloud_ice_water_content,1.720292211182683e-06,9.788538346792786e-07,1.7574556590937163
2,128,700,6,125,specific_cloud_ice_water_content,3.0823366426156797e-06,2.300681746129077e-06,1.3397492494569254
2,128,700,6,150,specific_cloud_ice_water_content,4.487915905925665e-06,3.7490564957738998e-06,1.1970787612789084
2,128,700,6,175,specific_cloud_ice_water_content,6.285165790862758e-06,4.960764079174599e-06,1.266975347053497
2,128,700,6,200,specific_cloud_ice_water_content,7.591313844981677e-06,6.1763666793779366e-06,1.2290905380226307
2,128,700,6,225,specific_cloud_ice_water_content,9.162649634886866e-06,7.1781582016565255e-06,1.2764624820852197
2,128,700,6,250,specific_cloud_ice_water_content,1.0447920060523067e-05,7.50072130594897e-06,1.3929220450087403
2,128,700,6,300,specific_cloud_ice_water_content,1.0633526816435309e-05,7.689260186203563e-06,1.3829063601612142
2,128,700,6,350,specific_cloud_ice_water_content,1.0238975767963184e-05,7.394346892745032e-06,1.3847031950866628
2,128,700,6,400,specific_cloud_ice_water_content,9.242490930593069e-06,6.521993740155893e-06,1.4171266178449518
2,128,700,6,450,specific_cloud_ice_water_content,8.061265736982621e-06,5.656019550027895e-06,1.4252542208668397
2,128,700,6,500,specific_cloud_ice_water_content,6.520117750002308e-06,4.817655002351666e-06,1.3533799632434473
2,128,700,6,550,specific_cloud_ice_water_content,5.655422531129026e-06,3.980803809296654e-06,1.4206735127015093
2,128,700,6,600,specific_cloud_ice_water_content,4.642829793211407e-06,3.3726014668895825e-06,1.3766316117668378
2,128,700,6,650,specific_cloud_ice_water_content,3.915907471735223e-06,2.8844669380874784e-06,1.3575844534836763
2,128,700,6,700,specific_cloud_ice_water_content,3.525075865709997e-06,2.5674993548664024e-06,1.3729607600596345
2,128,700,6,750,specific_cloud_ice_water_content,3.1618142197880193e-06,2.2538395465582705e-06,1.40285683806386
2,128,700,6,775,specific_cloud_ice_water_content,2.9339241817920736e-06,2.1856198644839124e-06,1.3423762427620767
2,128,700,6,800,specific_cloud_ice_water_content,3.014813019427036e-06,2.159897297531843e-06,1.3958131355931238
2,128,700,6,825,specific_cloud_ice_water_content,2.8806809817555552e-06,2.114584282775733e-06,1.3622918723174262
2,128,700,6,850,specific_cloud_ice_water_content,2.641244525952071e-06,1.994722956575078e-06,1.3241159717172275
2,128,700,6,875,specific_cloud_ice_water_content,2.3373325484263155e-06,1.7715402042323753e-06,1.3193787772031418
2,128,700,6,900,specific_cloud_ice_water_content,2.2616064813710667e-06,1.560506010189548e-06,1.4492776487905732
2,128,700,6,925,specific_cloud_ice_water_content,2.44970846946674e-06,1.393651179751738e-06,1.7577629933934584
2,128,700,6,950,specific_cloud_ice_water_content,1.8670083950222303e-06,1.2220703361723148e-06,1.5277421763381858
2,128,700,6,975,specific_cloud_ice_water_content,1.8002061387346962e-06,1.0380023373445382e-06,1.7342987332187134
2,128,700,6,1000,specific_cloud_ice_water_content,1.4345822375049583e-06,9.404953549931882e-07,1.5253474989415006
2,128,700,12,1,specific_cloud_ice_water_content,6.113450650913638e-06,1.27712863812133e-06,4.786871477493912
2,128,700,12,2,specific_cloud_ice_water_content,6.103334480605389e-06,1.2642746506475388e-06,4.827538444656287
2,128,700,12,3,specific_cloud_ice_water_content,6.098628169988792e-06,1.2640891305265725e-06,4.824523858889863
2,128,700,12,5,specific_cloud_ice_water_content,6.092605724418906e-06,1.2586746829862572e-06,4.840492787194186
2,128,700,12,7,specific_cloud_ice_water_content,6.106447240878961e-06,1.2620351699656046e-06,4.838571369643673
2,128,700,12,10,specific_cloud_ice_water_content,6.097527046849787e-06,1.2687063875131808e-06,4.806097854367773
2,128,700,12,20,specific_cloud_ice_water_content,5.020699047494915e-06,1.0812730498755035e-06,4.6433220989582535
2,128,700,12,30,specific_cloud_ice_water_content,4.645504122336571e-06,9.769809145099352e-07,4.754958928411421
2,128,700,12,50,specific_cloud_ice_water_content,7.152015860163535e-06,6.816416203176375e-07,10.492340325156164
2,128,700,12,70,specific_cloud_ice_water_content,5.364408574821105e-06,6.324122695921512e-07,8.482454931307174
2,128,700,12,100,specific_cloud_ice_water_content,6.492300283115522e-06,1.0197976262307674e-06,6.366263380227163
2,128,700,12,125,specific_cloud_ice_water_content,6.5885867986849545e-06,2.6132489397879918e-06,2.521224326687941
2,128,700,12,150,specific_cloud_ice_water_content,8.672864127755751e-06,4.452711544118195e-06,1.9477713842056898
2,128,700,12,175,specific_cloud_ice_water_content,1.202337850134367e-05,5.752705843374457e-06,2.090038814550428
2,128,700,12,200,specific_cloud_ice_water_content,1.2776861698789245e-05,6.637574144716837e-06,1.924929412496124
2,128,700,12,225,specific_cloud_ice_water_content,1.5747973271740565e-05,7.375842694930471e-06,2.1350744481799193
2,128,700,12,250,specific_cloud_ice_water_content,1.5935964008784653e-05,7.904301569886212e-06,2.016112855498511
2,128,700,12,300,specific_cloud_ice_water_content,1.7015330423038037e-05,8.344517644939767e-06,2.0391029352495136
2,128,700,12,350,specific_cloud_ice_water_content,1.6920673723849195e-05,8.183593765233976e-06,2.0676336349603024
2,128,700,12,400,specific_cloud_ice_water_content,1.4855685012920381e-05,7.2654384058282434e-06,2.0447059328179478
2,128,700,12,450,specific_cloud_ice_water_content,1.3047177087574223e-05,6.09247476470605e-06,2.14152336964234
2,128,700,12,500,specific_cloud_ice_water_content,1.1701904402431225e-05,5.092985529972657e-06,2.2976512172603893
2,128,700,12,550,specific_cloud_ice_water_content,1.185561623150332e-05,4.1158823732390346e-06,2.880455551545178
2,128,700,12,600,specific_cloud_ice_water_content,9.658016630029955e-06,3.4242924170244736e-06,2.8204415551701785
2,128,700,12,650,specific_cloud_ice_water_content,8.647949345769283e-06,2.8939214499877803e-06,2.988315161700674
2,128,700,12,700,specific_cloud_ice_water_content,7.727812260948107e-06,2.5180278369919815e-06,3.068993975134007
2,128,700,12,750,specific_cloud_ice_water_content,7.764107012008305e-06,2.2037272640427857e-06,3.5231705568523397
2,128,700,12,775,specific_cloud_ice_water_content,7.818604712653938e-06,2.2125921655815606e-06,3.5336854366014108
2,128,700,12,800,specific_cloud_ice_water_content,7.619837793874852e-06,2.164528765299139e-06,3.5203217975353573
2,128,700,12,825,specific_cloud_ice_water_content,7.151051381671086e-06,2.1075439097652677e-06,3.3930734959005195
2,128,700,12,850,specific_cloud_ice_water_content,6.845406249226736e-06,1.969919514424286e-06,3.4749674791801453
2,128,700,12,875,specific_cloud_ice_water_content,6.4441280865376816e-06,1.739973253363324e-06,3.7035788188590524
2,128,700,12,900,specific_cloud_ice_water_content,6.909835706189635e-06,1.5534753578722499e-06,4.447985396854853
2,128,700,12,925,specific_cloud_ice_water_content,5.800750417874379e-06,1.3801596508072998e-06,4.202956096043913
2,128,700,12,950,specific_cloud_ice_water_content,4.953501190038759e-06,1.1878459700102878e-06,4.170154477180115
2,128,700,12,975,specific_cloud_ice_water_content,4.586518463782508e-06,1.0087398927121866e-06,4.546780093578724
2,128,700,12,1000,specific_cloud_ice_water_content,5.167252361189659e-06,9.068753061303431e-07,5.697864222633251
2,128,700,6,1,specific_cloud_liquid_water_content,4.872659395806661e-06,2.607430654687599e-06,1.8687589589570361
2,128,700,6,2,specific_cloud_liquid_water_content,4.9027889339429055e-06,2.6116698308202425e-06,1.8772621546893986
2,128,700,6,3,specific_cloud_liquid_water_content,4.898793024479354e-06,2.5949910173011508e-06,1.8877880469791413
2,128,700,6,5,specific_cloud_liquid_water_content,4.928111273446055e-06,2.6077422040062975e-06,1.889800021595292
2,128,700,6,7,specific_cloud_liquid_water_content,4.901660564526182e-06,2.625027431847605e-06,1.8672797491781585
2,128,700,6,10,specific_cloud_liquid_water_content,4.877701472983538e-06,2.5969440454393827e-06,1.8782466574701533
2,128,700,6,20,specific_cloud_liquid_water_content,4.284474223300695e-06,2.2785213747666373e-06,1.8803748214736427
2,128,700,6,30,specific_cloud_liquid_water_content,3.864574062313907e-06,1.9447560652356706e-06,1.9871767628839292
2,128,700,6,50,specific_cloud_liquid_water_content,4.96615089057165e-06,1.9026943828573445e-06,2.610062307070988
2,128,700,6,70,specific_cloud_liquid_water_content,5.164514380288482e-06,1.5165505909421657e-06,3.4054349463409577
2,128,700,6,100,specific_cloud_liquid_water_content,4.8765206156837095e-06,1.5032028760004338e-06,3.2440868052745144
2,128,700,6,125,specific_cloud_liquid_water_content,4.037235638648502e-06,1.3879582471183588e-06,2.9087587087223272
2,128,700,6,150,specific_cloud_liquid_water_content,4.029108158345278e-06,1.480373494315754e-06,2.7216835304171525
2,128,700,6,175,specific_cloud_liquid_water_content,2.7762254821583724e-06,1.6357976890769738e-06,1.6971692163991894
2,128,700,6,200,specific_cloud_liquid_water_content,3.2246546615096216e-06,1.8112852966820385e-06,1.780312945407679
2,128,700,6,225,specific_cloud_liquid_water_content,2.6473475444299045e-06,1.6772163907512642e-06,1.5784174057851272
2,128,700,6,250,specific_cloud_liquid_water_content,2.7437582545725734e-06,1.7577519747550994e-06,1.5609473315795024
2,128,700,6,300,specific_cloud_liquid_water_content,5.6605008941714135e-06,2.2215981351880656e-06,2.5479409639908766
2,128,700,6,350,specific_cloud_liquid_water_content,4.279454302828416e-06,2.753910700547746e-06,1.5539553631776235
2,128,700,6,400,specific_cloud_liquid_water_content,5.787375640711723e-06,3.771407205589865e-06,1.5345401133385572
2,128,700,6,450,specific_cloud_liquid_water_content,7.919837601602426e-06,5.561933571204527e-06,1.423936028759016
2,128,700,6,500,specific_cloud_liquid_water_content,1.044358278246384e-05,8.249067358806768e-06,1.266031943758368
2,128,700,6,550,specific_cloud_liquid_water_content,1.2804637070935178e-05,1.1006397365588961e-05,1.1633813177569199
2,128,700,6,600,specific_cloud_liquid_water_content,1.2702899784719671e-05,9.540017729517219e-06,1.3315383833529324
2,128,700,6,650,specific_cloud_liquid_water_content,1.3012662662710281e-05,9.543024885674254e-06,1.3635784060717016
2,128,700,6,700,specific_cloud_liquid_water_content,1.4488363323559803e-05,1.0752393249598763e-05,1.3474547467932734
2,128,700,6,750,specific_cloud_liquid_water_content,1.9506815673048936e-05,1.2409822064669506e-05,1.5718852028172439
2,128,700,6,775,specific_cloud_liquid_water_content,2.3928179506584603e-05,1.307133403266907e-05,1.8305843494459795
2,128,700,6,800,specific_cloud_liquid_water_content,3.686940682727102e-05,1.4138016620359287e-05,2.607820305867915
2,128,700,6,825,specific_cloud_liquid_water_content,6.513165685383124e-05,1.60658139419533e-05,4.0540527289283705
2,128,700,6,850,specific_cloud_liquid_water_content,0.00016342237204698063,1.7874178422521548e-05,9.142930555122337
2,128,700,6,875,specific_cloud_liquid_water_content,0.00023706557607666324,1.8107670967379836e-05,13.091997115682426
2,128,700,6,900,specific_cloud_liquid_water_content,0.0001098071856460451,1.7254756612115812e-05,6.363879138633664
2,128,700,6,925,specific_cloud_liquid_water_content,2.625960423012118e-05,1.5449699350835324e-05,1.6996838342165792
2,128,700,6,950,specific_cloud_liquid_water_content,2.46231044746707e-05,1.305610728390447e-05,1.885945323459925
2,128,700,6,975,specific_cloud_liquid_water_content,1.8246788749938204e-05,9.737965528549028e-06,1.873778326329422
2,128,700,6,1000,specific_cloud_liquid_water_content,1.2010488133491857e-05,7.395349420625011e-06,1.6240595880426705
2,128,700,12,1,specific_cloud_liquid_water_content,1.418095211278096e-05,2.3955921449157327e-06,5.919602025277048
2,128,700,12,2,specific_cloud_liquid_water_content,1.4133139037422448e-05,2.399021227872687e-06,5.891210495854969
2,128,700,12,3,specific_cloud_liquid_water_content,1.4137124342245674e-05,2.382314443958685e-06,5.934197468388789
2,128,700,12,5,specific_cloud_liquid_water_content,1.4147356624706947e-05,2.3938712964121736e-06,5.909823408597767
2,128,700,12,7,specific_cloud_liquid_water_content,1.4151892882818672e-05,2.413580942605357e-06,5.863442419934884
2,128,700,12,10,specific_cloud_liquid_water_content,1.4139189642474218e-05,2.384486587080648e-06,5.9296578639114825
2,128,700,12,20,specific_cloud_liquid_water_content,1.1658622195657464e-05,2.1026422542785122e-06,5.544748362178202
2,128,700,12,30,specific_cloud_liquid_water_content,9.449441367779514e-06,1.7878771291494073e-06,5.285285668526416
2,128,700,12,50,specific_cloud_liquid_water_content,1.4044823897775136e-05,1.6236477592480129e-06,8.65016677279803
2,128,700,12,70,specific_cloud_liquid_water_content,1.2831762447031957e-05,1.3853221405769922e-06,9.26265600699017
2,128,700,12,100,specific_cloud_liquid_water_content,1.2824336873273666e-05,1.3806654115280863e-06,9.288518975122297
2,128,700,12,125,specific_cloud_liquid_water_content,1.3766004054403489e-05,1.2714968518008162e-06,10.82661277132283
2,128,700,12,150,specific_cloud_liquid_water_content,1.6179376140777347e-05,1.3507613938978529e-06,11.977967547687303
2,128,700,12,175,specific_cloud_liquid_water_content,1.8553793772851526e-05,1.4652807630685863e-06,12.662278957376216
2,128,700,12,200,specific_cloud_liquid_water_content,1.648900039261259e-05,1.5821009762451061e-06,10.42221744388712
2,128,700,12,225,specific_cloud_liquid_water_content,1.4447458818407439e-05,1.5132638671616578e-06,9.547217198482183
2,128,700,12,250,specific_cloud_liquid_water_content,1.8504282711819468e-05,1.5912636896604316e-06,11.628671496782658
2,128,700,12,300,specific_cloud_liquid_water_content,2.0228815033832278e-05,2.0908513691017255e-06,9.674917754925358
2,128,700,12,350,specific_cloud_liquid_water_content,1.7736483212925234e-05,2.655451973832682e-06,6.679270944345385
2,128,700,12,400,specific_cloud_liquid_water_content,1.8914661797647542e-05,3.930265127948911e-06,4.812566374502715
2,128,700,12,450,specific_cloud_liquid_water_content,2.003321089737623e-05,6.135511837509051e-06,3.265124642887086
2,128,700,12,500,specific_cloud_liquid_water_content,2.1879323314107212e-05,9.141366386971055e-06,2.393441241485652
2,128,700,12,550,specific_cloud_liquid_water_content,2.427553420618597e-05,1.131560296898968e-05,2.1453151257350473
2,128,700,12,600,specific_cloud_liquid_water_content,2.335036523317065e-05,1.0383059752732913e-05,2.2488905765012697
2,128,700,12,650,specific_cloud_liquid_water_content,2.3084691274193847e-05,1.0286131126245412e-05,2.2442540339868384
2,128,700,12,700,specific_cloud_liquid_water_content,2.469446757547454e-05,1.1465011272079349e-05,2.1538982378161964
2,128,700,12,750,specific_cloud_liquid_water_content,2.930051702064227e-05,1.2924533119900512e-05,2.267046457216074
2,128,700,12,775,specific_cloud_liquid_water_content,3.2720177344271774e-05,1.3575290788232133e-05,2.410274509378139
2,128,700,12,800,specific_cloud_liquid_water_content,4.315926318914013e-05,1.4862990392207031e-05,2.903807514520726
2,128,700,12,825,specific_cloud_liquid_water_content,6.776353644899371e-05,1.7093636541768304e-05,3.964255135729223
2,128,700,12,850,specific_cloud_liquid_water_content,0.00016080531579162248,1.8984221594876112e-05,8.47047191205481
2,128,700,12,875,specific_cloud_liquid_water_content,0.00023649633217867567,1.9187610125346293e-05,12.325471001011776
2,128,700,12,900,specific_cloud_liquid_water_content,0.00010892428503184095,1.806657853485932e-05,6.029048877277587
2,128,700,12,925,specific_cloud_liquid_water_content,3.736751943803135e-05,1.6607928902824433e-05,2.249980696369457
2,128,700,12,950,specific_cloud_liquid_water_content,3.322599460076819e-05,1.3881413295747411e-05,2.393559927428068
2,128,700,12,975,specific_cloud_liquid_water_content,2.757824931577282e-05,1.0499811639986593e-05,2.6265470525915107
2,128,700,12,1000,specific_cloud_liquid_water_content,1.704877140498061e-05,7.403535963718365e-06,2.3027876799045095
2,256,0,6,1,geopotential,30017.112690917347,30017.112690917347,1.0
2,256,0,6,2,geopotential,20502.3884876883,20502.3884876883,1.0
2,256,0,6,3,geopotential,15455.170984071645,15455.170984071645,1.0
2,256,0,6,5,geopotential,9454.636002500229,9454.636002500229,1.0
2,256,0,6,7,geopotential,5951.390274193691,5951.390274193691,1.0
2,256,0,6,10,geopotential,2712.6580123551735,2712.6580123551735,1.0
2,256,0,6,20,geopotential,1383.490532900262,1383.490532900262,1.0
2,256,0,6,30,geopotential,1782.3774993327822,1782.3774993327822,1.0
2,256,0,6,50,geopotential,48.71837840567823,48.71837840567823,1.0
2,256,0,6,70,geopotential,44.25181490018717,44.25181490018717,1.0
2,256,0,6,100,geopotential,32.36684696735586,32.36684696735586,1.0
2,256,0,6,125,geopotential,27.250452833998416,27.250452833998416,1.0
2,256,0,6,150,geopotential,25.853203015822537,25.853203015822537,1.0
2,256,0,6,175,geopotential,25.879460085026363,25.879460085026363,1.0
2,256,0,6,200,geopotential,26.94857391969595,26.94857391969595,1.0
2,256,0,6,225,geopotential,27.00899913723362,27.00899913723362,1.0
2,256,0,6,250,geopotential,27.853511372988223,27.853511372988223,1.0
2,256,0,6,300,geopotential,29.16670333614647,29.16670333614647,1.0
2,256,0,6,350,geopotential,29.207937994145585,29.207937994145585,1.0
2,256,0,6,400,geopotential,28.084448168897442,28.084448168897442,1.0
2,256,0,6,450,geopotential,26.924804839753435,26.924804839753435,1.0
2,256,0,6,500,geopotential,25.5906557844183,25.5906557844183,1.0
2,256,0,6,550,geopotential,24.343130155875908,24.343130155875908,1.0
2,256,0,6,600,geopotential,23.777138524480296,23.777138524480296,1.0
2,256,0,6,650,geopotential,23.42100179145581,23.42100179145581,1.0
2,256,0,6,700,geopotential,23.71434595430227,23.71434595430227,1.0
2,256,0,6,750,geopotential,23.925957089770304,23.925957089770304,1.0
2,256,0,6,775,geopotential,24.122567562987896,24.122567562987896,1.0
2,256,0,6,800,geopotential,24.41477679319394,24.41477679319394,1.0
2,256,0,6,825,geopotential,24.82136838384357,24.82136838384357,1.0
2,256,0,6,850,geopotential,25.2001591806623,25.2001591806623,1.0
2,256,0,6,875,geopotential,25.662939695315867,25.662939695315867,1.0
2,256,0,6,900,geopotential,26.37463086834615,26.37463086834615,1.0
2,256,0,6,925,geopotential,27.231975129279554,27.231975129279554,1.0
2,256,0,6,950,geopotential,28.138298628468174,28.138298628468174,1.0
2,256,0,6,975,geopotential,29.473191721908822,29.473191721908822,1.0
2,256,0,6,1000,geopotential,31.291805198544278,31.291805198544278,1.0
2,256,0,12,1,geopotential,30099.61107599867,30099.61107599867,1.0
2,256,0,12,2,geopotential,20556.287520213456,20556.287520213456,1.0
2,256,0,12,3,geopotential,15507.45263428121,15507.45263428121,1.0
2,256,0,12,5,geopotential,9517.41630724174,9517.41630724174,1.0
2,256,0,12,7,geopotential,6007.6511213527965,6007.6511213527965,1.0
2,256,0,12,10,geopotential,2756.217166095862,2756.217166095862,1.0
2,256,0,12,20,geopotential,1365.0179063296034,1365.0179063296034,1.0
2,256,0,12,30,geopotential,1774.250391415416,1774.250391415416,1.0
2,256,0,12,50,geopotential,55.17989138971129,55.17989138971129,1.0
2,256,0,12,70,geopotential,49.91324058242187,49.91324058242187,1.0
2,256,0,12,100,geopotential,42.80226084430572,42.80226084430572,1.0
2,256,0,12,125,geopotential,39.49994677240546,39.49994677240546,1.0
2,256,0,12,150,geopotential,38.77491351585309,38.77491351585309,1.0
2,256,0,12,175,geopotential,39.45872299543518,39.45872299543518,1.0
2,256,0,12,200,geopotential,40.063107482973635,40.063107482973635,1.0
2,256,0,12,225,geopotential,40.60130881702422,40.60130881702422,1.0
2,256,0,12,250,geopotential,41.50180991383049,41.50180991383049,1.0
2,256,0,12,300,geopotential,42.35167640644654,42.35167640644654,1.0
2,256,0,12,350,geopotential,41.3502812284645,41.3502812284645,1.0
2,256,0,12,400,geopotential,39.58815846139158,39.58815846139158,1.0
2,256,0,12,450,geopotential,37.54494662029602,37.54494662029602,1.0
2,256,0,12,500,geopotential,35.81582511424455,35.81582511424455,1.0
2,256,0,12,550,geopotential,34.219916513185105,34.219916513185105,1.0
2,256,0,12,600,geopotential,33.34975694310038,33.34975694310038,1.0
2,256,0,12,650,geopotential,32.931674105995604,32.931674105995604,1.0
2,256,0,12,700,geopotential,32.75115749764068,32.75115749764068,1.0
2,256,0,12,750,geopotential,32.85069284153013,32.85069284153013,1.0
2,256,0,12,775,geopotential,33.061566561287194,33.061566561287194,1.0
2,256,0,12,800,geopotential,33.21946376461902,33.21946376461902,1.0
2,256,0,12,825,geopotential,33.453054395137165,33.453054395137165,1.0
2,256,0,12,850,geopotential,33.83298582439143,33.83298582439143,1.0
2,256,0,12,875,geopotential,34.27083730973553,34.27083730973553,1.0
2,256,0,12,900,geopotential,35.02366326165239,35.02366326165239,1.0
2,256,0,12,925,geopotential,35.82811215419129,35.82811215419129,1.0
2,256,0,12,950,geopotential,36.70322952148421,36.70322952148421,1.0
2,256,0,12,975,geopotential,37.89761550929476,37.89761550929476,1.0
2,256,0,12,1000,geopotential,39.40759602093331,39.40759602093331,1.0
2,256,0,6,1,temperature,8.585644145124043,8.585644145124043,1.0
2,256,0,6,2,temperature,6.857750280841892,6.857750280841892,1.0
2,256,0,6,3,temperature,5.595503425158137,5.595503425158137,1.0
2,256,0,6,5,temperature,4.228495628067508,4.228495628067508,1.0
2,256,0,6,7,temperature,3.497812416957201,3.497812416957201,1.0
2,256,0,6,10,temperature,2.581661702999672,2.581661702999672,1.0
2,256,0,6,20,temperature,2.3380640474223027,2.3380640474223027,1.0
2,256,0,6,30,temperature,2.0263439145660045,2.0263439145660045,1.0
2,256,0,6,50,temperature,0.5925003334836259,0.5925003334836259,1.0
2,256,0,6,70,temperature,0.5706100911703732,0.5706100911703732,1.0
2,256,0,6,100,temperature,0.45749890306441693,0.45749890306441693,1.0
